model,test_subject,seed,dir,has_best_pt,sha256_best_pt,has_normalization_npz,sha256_normalization_npz,has_result_json,sha256_result_json,has_predictions_csv,sha256_predictions_csv,has_history_csv,sha256_history_csv,has_model_architecture_txt,sha256_model_architecture_txt,has_split_json,sha256_split_json,legacy_best_epoch,legacy_epochs_run,legacy_val_subject_macro_ba,legacy_test_balanced_accuracy,legacy_test_n_segments
eegnet,sub-19,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-19/seed_1,True,d2ef0afb6dc511485a7cd5b5da617949637cdc43f7798948d1fac3960fe37078,True,f3a3be41b69304645391b944bc393238b81c1a7145480629fb54baad4b577782,True,552facbc3d3037d06584bf06ba2dc1163a7c1dc7771dbcf6d9bbabb84725ae09,True,83a19b69b25eefed91c23dc8fc8b1c8212da5c8e5070f7428577a2b96fab045d,True,dc36d3fa987b9616b33230e61563eec2df6f8d9e9c72e0fc491ad9eb0ef460db,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,6ccdea8df38af677686a69af37bc567824c0218ef353d8b9b447761e731989e6,2,12,0.6021695965735158,0.5,144
eegnet,sub-19,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-19/seed_2,True,9fa6d76f53eac07548a416949992e13c3bca1221f4da58112c6a391883f903d7,True,f3a3be41b69304645391b944bc393238b81c1a7145480629fb54baad4b577782,True,0f1dbd3592954a9836dfb53b6c37947c6fef2fa53740489e941a8dbdce011bea,True,5d1d93e7a02d8846a20f78bee531023a7effa34a3d19d079f9ed9802d8ddc7fb,True,27a201d362cbf899ddc338fdf8e4b920588ff5dd6836b8888cc3f582bc8c3d34,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,6ccdea8df38af677686a69af37bc567824c0218ef353d8b9b447761e731989e6,1,11,0.6079159117942233,0.5,144
eegnet,sub-20,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-20/seed_0,True,60e7356316d26e74a7e08c6f4f81a967d77976b609725d586dd40721bb03f97b,True,5498c211972e884cac627d2f2beaeab81df4574778af0a1767216a0b4269b97b,True,9d3b4c2045714a57c4b2c8c79d722fd1ad050f5887a405cc28b0fe1e7ddbfad3,True,51cd3e7f2d1b8a42288a949eaa353275318b62a954af672cc7c5c32db99d78e8,True,971f8e698dab98f07c52dac24d22b89d9c897b814a09a2dfe303e05988ee2cc8,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,af6841b66774662cb99cef671c25b57a456b80ac47249800a6e5421d1b52adb2,1,11,0.5829247459135095,0.5385820603211907,143
eegnet,sub-20,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-20/seed_1,True,558ce17a10fe128ae67a33a89951e63efd8cae0c6792b4f4c0fec703879eb2f8,True,5498c211972e884cac627d2f2beaeab81df4574778af0a1767216a0b4269b97b,True,a78291de59412cd9de84f19e7d8e7fe4c326c48e8e1697f6b8cf6e73d777b1ef,True,282d9b74e8fdb0a4a7de76ebe29306d393fb0b8147bdb12982c7470828430d49,True,d7c0105d64230a2a2fdd3a4fcb66b97098f907add714ca68bb43e0493f0eee58,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,af6841b66774662cb99cef671c25b57a456b80ac47249800a6e5421d1b52adb2,1,11,0.5778235563354557,0.713768115942029,143
eegnet,sub-20,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-20/seed_2,True,c0a9ef899c7cb23740254e8d5d9d4e915c02b6769be3cf079d1206e71ae8f100,True,5498c211972e884cac627d2f2beaeab81df4574778af0a1767216a0b4269b97b,True,2d701595ddf9e5f1b16e9449b90ec79bad48a99f719ee38f58db08afdb0aae9e,True,9bd27baae8208569d20f0ef9f752656e06939b3a9c812d28260542cdc43f1860,True,d9c016c468b5678a28982d4e1a1340331425e3cc4c4b28d51fa30892ce87130f,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,af6841b66774662cb99cef671c25b57a456b80ac47249800a6e5421d1b52adb2,1,11,0.5889162008583265,0.7142577359968665,143
eegnet,sub-21,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-21/seed_0,True,3a9ba351bf371f679517d9847e465921b1eee5c4bd8cc75bf732fad556473c27,True,b76af3fc7e8688c063056a1783d29ca62857255628de486f7e8d37a66126d9cb,True,73de27017180bad663f27d85e344947774633b7be4b83cfa545bf1a16e830b3f,True,51823f57f50ca34c5b6643ec9832b4002834e93cf26ae23cb19d2b647b963c63,True,75e74fe503809a575e19aaafbd03144e4ae282139359bcd561cc83daa04364a9,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,390044a6e8fce2a71b7e212c56eed664cb639a5e117008ee878490d0b5a08152,12,22,0.6323705193187686,0.6042906746031746,127
eegnet,sub-21,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-21/seed_1,True,933923f01c17818e0b909ec64a3b4b593a645375fb33d33d68b1f263e7d2c361,True,b76af3fc7e8688c063056a1783d29ca62857255628de486f7e8d37a66126d9cb,True,b9c10c4520ce5546cf6c9ff72fb1a76a0ed9684ff226311c28a39d1ac463f0fb,True,7b072354e427716cf2335b61dd3c09ad81e8fd4327941281d6b2794646ac35fe,True,089f4c7ff9d58edfbf5bf18ba000ba8a68b044b9c0c39c9610aaed6a0ae415d1,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,390044a6e8fce2a71b7e212c56eed664cb639a5e117008ee878490d0b5a08152,47,50,0.6554141757208711,0.7092013888888888,127
eegnet,sub-21,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-21/seed_2,True,6c59d7e44b322df5649d0249443bc32c0899e350539813d45dd5c54a2bd28f9a,True,b76af3fc7e8688c063056a1783d29ca62857255628de486f7e8d37a66126d9cb,True,fa095bd1cb9e6ca06bb4acacfdf5e86525fd58110f6c4f7a7a10da33cb39e058,True,47859a0500576a4e190e05db4811dbb2b45279e519c814f9a943565d69a4821f,True,2d704253f53b67242cbabfe617bfd0bd5646334e31c991fd83fd764eadd3f456,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,390044a6e8fce2a71b7e212c56eed664cb639a5e117008ee878490d0b5a08152,6,16,0.6350354581365282,0.6934523809523809,127
eegnet,sub-22,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-22/seed_0,True,e414727e2f9b05f832a792d336e31aabcc45184d3369566987591454f4d60f1b,True,1a390a0a26bc00c06033d52931993e405e0dc5dfa46201b4dd6e6a5074947121,True,c0846bc1e4c0e3873e24efa8c9a8053f1680a7c48135fe99ea269aed8a6aa4e4,True,8368c1c12b428a73e2dfb234fa08f4c9b42d0c174a1f86bd437565d93c013f08,True,44d631f9a32fcfced35f674cbbd45ef37b15ae647c895192f250bc74de387d29,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,f744136eb17ff3fbca613460ac58c98c919e308330fb07598bb5f308fcd70855,7,17,0.6594667074432462,0.773972602739726,146
eegnet,sub-22,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-22/seed_1,True,403a976be2a8daa4cf4a0ee481e53ffb84b964dd3639760e382f4f2b24bd39a1,True,1a390a0a26bc00c06033d52931993e405e0dc5dfa46201b4dd6e6a5074947121,True,3e454d3fc28540b0295a455c188918780218d91066ef1f54db98d435ed20d40c,True,28dc6e756c50b3ec082bf9b4b623b99718159bf04a2d7894f0ecf7078e18d05c,True,a31d9a17a72f3542f208c8a60ee010c0ed93b522d36d7843d2b235bcf37cac34,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,f744136eb17ff3fbca613460ac58c98c919e308330fb07598bb5f308fcd70855,1,11,0.6216791818672068,0.7534246575342465,146
eegnet,sub-22,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-22/seed_2,True,ad95709963cfc10c75fb03abbd7d96be44f28f9312d486040fbf154e763b0fb6,True,1a390a0a26bc00c06033d52931993e405e0dc5dfa46201b4dd6e6a5074947121,True,d055e334df62495bc42d9d55fadd39c85eed416725fb36e9b7552498fa93725f,True,4bfe6cc25f4ccc15f5b3e1bf5601edbabc2373fb37e2c5875d9e99318872b002,True,63110deb31c69d049d7fb0852aea381f53fd28a2ff3f3218c28ef003829f33fe,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,f744136eb17ff3fbca613460ac58c98c919e308330fb07598bb5f308fcd70855,2,12,0.624638121403442,0.6917808219178082,146
eegnet,sub-23,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-23/seed_0,True,2a2d3913452279baeec86e2b19a451e334b9e9ab5f30821b8db916ad20bc9279,True,201882009a85a26e1fc6cc847161c097e524d336ffb3d52e6ab926197487f729,True,83cf1a0077491f55b5044dca7ff125a038fe19d150b79471b13160bbc38f348d,True,1e1e248834d7601e7d27741a4b678203f429fad2e523d7319beabb8151bb4c79,True,3b7e31945a85484c84ad2aea2dd508e90d9c00879325ad553f4023d10bd923e4,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,967c2cb5bc3dc347978adc7283ce70369664a070a6573d67ffcc0da1520a97da,9,19,0.5768430835104175,0.5337837837837838,148
eegnet,sub-23,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-23/seed_1,True,5ccc16023c2e7af84b6059de50af876bb1991bac83989f1b923cb93bb8929e14,True,201882009a85a26e1fc6cc847161c097e524d336ffb3d52e6ab926197487f729,True,ce21027a2f52d9233ac2999d353361377b8eaa02fd18e50c20de16b76c607fe4,True,814fd71ed048f8ab42139ab4ebce0fd27f1b7f378f898568cef352ed21123e21,True,b033c9e088f1e29345c67abf0c81a0d30127327b8382548cc92e2ce7bf898164,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,967c2cb5bc3dc347978adc7283ce70369664a070a6573d67ffcc0da1520a97da,16,26,0.5972317173546123,0.5608108108108109,148
eegnet,sub-23,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-23/seed_2,True,8f3c833caeae1104526976593f5483092043d84f64694681158c582c765aec10,True,201882009a85a26e1fc6cc847161c097e524d336ffb3d52e6ab926197487f729,True,40046805bd98a777e57cc5d9ac879f27dec7df612a10da52edc40a3a9c68f4b8,True,7cd6d9c905e542c3c320060cc5612a48bccf0d8c8ceb3592c8210305f42d7cd4,True,916428dadfa15e688c03b66b0eef1f9596f8750d9f7db59dbf1eef14d82e42d1,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,967c2cb5bc3dc347978adc7283ce70369664a070a6573d67ffcc0da1520a97da,2,12,0.5659226636837885,0.5405405405405406,148
eegnet,sub-24,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-24/seed_0,True,9978ed52238d69240cc05aaecf76f18be315b0866b6442420715ef8b3e0e88bd,True,97a0eb811b1574c0180c498b898d5644590a95968517987cedc30ba63edf76f6,True,9842e8d2f0339d9c4dbf0b83c30cf291cccccc2490a77738790168350c907f35,True,a699e08a4a80c137b8a1b2a2cc9c862f060b5af4d55751a8d5243d6ac3822470,True,f97c2e1d2750a969344a4a0ee2ce0f32bcde801d13c013f9b0795b62e7b920e9,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,482debc0e3f23beb68f82832987c0aead1d7153c8edaf96122d7893ccaf611b3,5,15,0.5945647669282251,0.7142857142857143,142
eegnet,sub-24,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-24/seed_1,True,4b8cb030c1641927e1efd3628d0c02053164f5cb1ed6edfeea22f7694f604a63,True,97a0eb811b1574c0180c498b898d5644590a95968517987cedc30ba63edf76f6,True,67d0ff966d6f24223f7f70060428e88b3d09c27ecd707c872c8ce658969a40f0,True,cf4ee4aa187b55b5ac68164cfabbacb55da58ad782160e8254db99f64b65e3ec,True,ca0c275ec9a49c4d3b0b968827f82fb33b341e10ff3610acfdb8e5826ec5843f,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,482debc0e3f23beb68f82832987c0aead1d7153c8edaf96122d7893ccaf611b3,4,14,0.5881852684951905,0.7577380952380952,142
eegnet,sub-24,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-24/seed_2,True,31f499fa33d432378d6d876e0d30359bb38118baf0d61e2432497fb6e19dca33,True,97a0eb811b1574c0180c498b898d5644590a95968517987cedc30ba63edf76f6,True,546a2132199112b15c540b7f45621a1499f860be43dc13a7cc86439b20e5b44c,True,1ae8bb201f7ec5af868db4139188eb90e8cbb05d48812e0a74efc8c2c312892a,True,e5ccf2bc183a546f610c9906a82b02c192d0037b6e3f687ab7fa657ef28f94a6,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,482debc0e3f23beb68f82832987c0aead1d7153c8edaf96122d7893ccaf611b3,24,34,0.5995974466860112,0.7859126984126985,142
eegnet,sub-25,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-25/seed_0,True,576511d60d61c0cfd7ddf6cca2b8ece347337dab1aa6e028bbee27367afad77d,True,c5349e8fa45411dd89ef9dfefed9bb6b5e4baf1ac7a4c85413e6c24eb18a0052,True,f79aabe6fc1cdd5ac4c5db074bfafabdb75800e66de2144e9d3cda0579712c83,True,6d1a93383303c5819eae9d961cfaf710cec3cf89be7c8daf8796b9875b907736,True,de055dbf4f3c39be200cb097edc936776559c4df88d953a011e6222d31835e4e,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,908e038c845320faa92e90f7ca08614929f64ee2f0a77b6ae80a107e3e4f063d,18,28,0.6189833528332157,0.9041095890410958,146
eegnet,sub-25,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-25/seed_1,True,d9d2712bae434c045004ee63d7539df4623001c5c9ca82c6d3d80ceded1f7253,True,c5349e8fa45411dd89ef9dfefed9bb6b5e4baf1ac7a4c85413e6c24eb18a0052,True,cd394b0d86a61a6f1decdf3ae8ef153491f4ff1f215243b72a78d687046b1222,True,6579b3e7bacc57b539926ca0a32d05c0cde4ee99dfc44e892036718eb4643445,True,c304c54baef5df698bee9955d734fe3bf2bb9121245a2c3e11ad5a404e86f23a,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,908e038c845320faa92e90f7ca08614929f64ee2f0a77b6ae80a107e3e4f063d,36,46,0.6459643576003583,0.7534246575342466,146
eegnet,sub-25,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-25/seed_2,True,51d7b9d4825b7aeed6cf23868af6044ecb8780b88d28ed71474b9d6be04e8260,True,c5349e8fa45411dd89ef9dfefed9bb6b5e4baf1ac7a4c85413e6c24eb18a0052,True,2dc5c76f4866ffb5c58fa97da3cd75285804ced390ded507e219595a6e67d4d0,True,5cefcceb1b8772407677f168a84c517580cceebbe864275003b7ea620fa33744,True,06f5e47a36659338911cf63a266611348612c059c73ea4b60045485b5ef1a175,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,908e038c845320faa92e90f7ca08614929f64ee2f0a77b6ae80a107e3e4f063d,13,23,0.6102209076505983,0.5616438356164384,146
eegnet,sub-26,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-26/seed_0,True,c5b43e411a1bebbbfeff2d0348ed9772e32a30e2639e4b7aea181432f78ed40d,True,2dde7e2c743d9e9e91718531af94a32d4453c2fa4e5759ad34f506acf7186018,True,1a8f017140a69406083b690cddb40191cf5525db170a2a04a4afa7a3fb1297d6,True,f0963811bc384da374b15c881c12aa471d435b091dd074c7160947ba35a28728,True,ca98d35102747821d4ce4f07277bea4535fb444bdb16df48698cf26d70cf39d6,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,5f96897c471346556f2189bddf6286092271032634ca70bb5e97c3d99c4db9a9,1,11,0.6701701320295378,0.45816364309514995,147
eegnet,sub-26,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-26/seed_1,True,f2094335162624761d1a96fc7314de78db526b0bb54a05cfe785876d3a68ef63,True,2dde7e2c743d9e9e91718531af94a32d4453c2fa4e5759ad34f506acf7186018,True,117d95eb190e9fa5139f9f5006c63386853b87ea2a1f38c697d46c2381aae13f,True,fefa278a57a2ac38ed1602d186fd38fb4f2aec377543068af32f444548b4410f,True,05a537cff5dd19fcd4e405263f25abb83835dbd7f98626259a870d0b7fcfde2a,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,5f96897c471346556f2189bddf6286092271032634ca70bb5e97c3d99c4db9a9,1,11,0.6294389756298193,0.5793224731580896,147
eegnet,sub-26,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-26/seed_2,True,9c3b152a8a839c57a0e75fcc965f608d518134e364c6a4a23f7f8197dc09643b,True,2dde7e2c743d9e9e91718531af94a32d4453c2fa4e5759ad34f506acf7186018,True,215c36141567e2d140afd90d4c0864d107050707881a02d17d7b70dc68c11c17,True,6269ad327dcbdc8f7d7e804fffe62e1af53f283dbf3de893f3e04a262d7cfcc5,True,e33e22b26579933875250cdee38a8af3281edc74b2396b8bfc485db3694cc8b3,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,5f96897c471346556f2189bddf6286092271032634ca70bb5e97c3d99c4db9a9,2,12,0.640253313187063,0.49305812661977044,147
eegnet,sub-27,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-27/seed_0,True,becbf4eac83b9756fb8026fe31f9f8e62b185198336220751241f4d7db9f5032,True,b6973cfeec6b25bbd45eecc4a719e7fa2a5a1d349d44b79663367087bff123bd,True,d530b5dc4681a67baccb123596e207539da35876be942af543b01c845d0ef23f,True,80c77b0c306444f8bac71adc40eaa621887e790e50e07ff670fb8ef583938a05,True,5644318804412a55bccbd2904a4bb6943ed5638b0b1d18e68414e16be30bf490,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,f526a0ae8d63b9b51205d8eb34bbc1e6abba72faa2248a9b0f08d1cb9e3dbe42,12,22,0.6623372247961975,0.371714179933358,147
eegnet,sub-27,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-27/seed_1,True,444cae25d9995303c2816a0f09d870a302ee8a855af89823f804ec7dbcebe87a,True,b6973cfeec6b25bbd45eecc4a719e7fa2a5a1d349d44b79663367087bff123bd,True,3778cc8f3010e65a74a18c977c3b2d42103f7a40a2398706dd4209aaf4dc909f,True,caaacd0bfff2bedcf157423db384d39bde2eec40029617832f683114022d09b9,True,74b7d5b1f3e27d70776473b46e8e05ebd30dcd834847ed3760ae4c0169a876b9,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,f526a0ae8d63b9b51205d8eb34bbc1e6abba72faa2248a9b0f08d1cb9e3dbe42,6,16,0.6669421162433388,0.3447797112180674,147
eegnet,sub-27,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-27/seed_2,True,bcaf5e4d8e43272db4c15581e226321e14926d0f90aca256f6c2853c85567fe8,True,b6973cfeec6b25bbd45eecc4a719e7fa2a5a1d349d44b79663367087bff123bd,True,434aaf735d1c024a286fea4ff426faca93b6ae85734135aedf4a2df086fceeac,True,53adf88eb530e96fbe4b6e10c6b8dc7d8ad1cc66c50a94532446c19ef0cca2fe,True,a9e89c7df3b433c611bf60dc06a2bab0b67244e66b6e984b55043ca0bd9f384f,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,f526a0ae8d63b9b51205d8eb34bbc1e6abba72faa2248a9b0f08d1cb9e3dbe42,4,14,0.6456399578928432,0.2856349500185117,147
eegnet,sub-28,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-28/seed_0,True,072d4ebbdc957874ce1d0fe200714cfb1354fc6868f7dc27530de1856dcd81fb,True,cb418511469bcd0d817a6da57bb0e5b5c9db87478205ee5587c402b7a83d77a1,True,17e558563c2d41ec3295b20de878f7c0cd15161fe2ae8e48f118664dbf6ff266,True,7ef606c3bc491bd6ecbbd7a9978ca4926c43eb5972b4db64c14d82bbd5e6e8af,True,ca9dfe7218f575a84d6e27f20feef13bc7abefd8a768770bec39f44b00cc5593,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,73b457c3cd66717d62ae5546d680d0e1c266382156bddfc3921991a33acaea4e,7,17,0.6263158385874499,0.7136083451872925,131
eegnet,sub-28,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-28/seed_1,True,20b0514f62a028ae48aa374998e3fa5ae140e4c8f5ca7d80af84dcced293585b,True,cb418511469bcd0d817a6da57bb0e5b5c9db87478205ee5587c402b7a83d77a1,True,5449a9cac54d515d57246623a40532ef4a2cf753649a055214ad7d40deb93977,True,0d4b1a20dc9c1479382059c317d856584a1e0ee81d974ff9987841ee275ccd87,True,e57dc2d360db88e5dccaf6e6f75801b8dd0c1ef7d002fb37359b0f940b386d01,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,73b457c3cd66717d62ae5546d680d0e1c266382156bddfc3921991a33acaea4e,12,22,0.6699313243013469,0.5587956377430061,131
eegnet,sub-28,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-28/seed_2,True,9687276ee2c2cb57e43fdd0c8eb6b5f68f88d82ab001b9484452f28bef59679f,True,cb418511469bcd0d817a6da57bb0e5b5c9db87478205ee5587c402b7a83d77a1,True,4e0f81375fae6a93f9d2d81323bfa45d1cdd2c4ac6ac33c6f13a4c1e8147c5dc,True,c8141e68a2deee9012a2a377fb93ef6f22dab65cc745d15b849d30fa088e330a,True,8084596a4f15d79acef857ec7c90223074425335fe2525dd24585125e1133ccc,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,73b457c3cd66717d62ae5546d680d0e1c266382156bddfc3921991a33acaea4e,18,28,0.6367227911301888,0.5142247510668563,131
eegnet,sub-29,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-29/seed_0,True,937207f89a09048d9ebe8a2a27706f1c65cfc0d296a619dcf908f856effb0378,True,67a0c069d9bc06653931d56a6e6a0b47c6c76b397988c40970581027581b293d,True,d5ac3a928e15efcd8040f092036f2f4c40b44b4995a5e26dbb5abae64b6b0cd5,True,00bbe8ec3430ca5cb62a35ddc6493c130cfc44f71299206469d547a89a7584a5,True,0dca3ea07c1aceaed44a32a4b7f56d985890191ee1948ec17d31a3ef02178293,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,44a9d0089ec97b036e8f12dd085a650c3aaf229b434b3b4895b3210f42ada3a6,10,20,0.696186837325379,0.125,146
eegnet,sub-29,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-29/seed_1,True,53fd5112b1e8c729010517cb5f6a8ec14db0da1d2c4bd893397b1c0103747dfe,True,67a0c069d9bc06653931d56a6e6a0b47c6c76b397988c40970581027581b293d,True,19270fe69d2c8b37a0674bdb78117f7f9b897bf1ee23cc6932a46f246069880b,True,2ddc3200b50f4f19870d0106096797affe78bfa72952a5cb41a2fbef57471834,True,1aed3186c1d1c00a299313dd707b0e2e40df3193f09eea9a5745646c0412f46b,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,44a9d0089ec97b036e8f12dd085a650c3aaf229b434b3b4895b3210f42ada3a6,7,17,0.6580186549104786,0.3611111111111111,146
eegnet,sub-29,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-29/seed_2,True,3ddb6f67b2f730b62568548aa04b7ca47eba3a2c752d466af9c403166d76a292,True,67a0c069d9bc06653931d56a6e6a0b47c6c76b397988c40970581027581b293d,True,20beef01d2bf113e8a3c0b403d2fc28cae1eab40b0f51ae90c4c208b74974545,True,0864629017939f300ffddaf58afdf5300fe837a0b4d21c41cabb1910f890bee0,True,ee14fd8fd278ba9330ad9fa2421131964b5b4f7b81b923572cf6cdb8f3b5b4d1,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,44a9d0089ec97b036e8f12dd085a650c3aaf229b434b3b4895b3210f42ada3a6,3,13,0.6591235213563552,0.1388888888888889,146
eegnet,sub-30,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-30/seed_0,True,15da3596fa5f6f8371651f319df0b87e957489956f0de1a641897da1108f6b71,True,4233492bd71a12ef6d29887e090853dabd592d1dc82a92ce1092370ab6768f2b,True,ac2077d9f7fbde7caa0da13bc20dd574e953f4bd82dde87d620485334efac229,True,04354d4b480d5cf345aa250f75d0f7950bad985c41653de6de3011ff8684c9bf,True,b22ac9f26c4c812ab701341a84a8ebd4fda89d24d5b01620f6ca5b22fb766ad9,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,67faa258032d6576d175ef5ed81137f4ffefdc42eb0d8c55dcff60200040405a,1,11,0.5896897016671561,0.8493150684931507,146
eegnet,sub-30,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-30/seed_1,True,77f3f2d556e59717bfa8bb39a6843ee52b87cdf9dbb0b0fa62b3a82f8d7c1280,True,4233492bd71a12ef6d29887e090853dabd592d1dc82a92ce1092370ab6768f2b,True,21bee585d929c21c1ce9d43e87a509abcaa21939da7721ad8614c5b2b5a10510,True,ccde67fa9dd85bc021e733da190fc335ae67f3b42b3cb1b3f485fbd4b72dd9eb,True,3ccaf2819dc897e67711f0ce89e4946c23a32aa03aaec7f77abb7a9611e1916e,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,67faa258032d6576d175ef5ed81137f4ffefdc42eb0d8c55dcff60200040405a,8,18,0.5853239281095899,0.773972602739726,146
eegnet,sub-30,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-30/seed_2,True,9a7ce52c2f2c046217073f5ef995f622fb45008a58c059294b1d0bd5c4ae9704,True,4233492bd71a12ef6d29887e090853dabd592d1dc82a92ce1092370ab6768f2b,True,540a070efe121305c9f756eca02ce9887a5c10928be433b34ac0da0d26a4d3ee,True,73009272e477e3d215da2fbded3169c20d0fb19bb29aaa73f64a74d82044f38e,True,210985d14c824f1ec76098bff4a3b1beb325c4e61f68ad175d1173af6de8029e,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,67faa258032d6576d175ef5ed81137f4ffefdc42eb0d8c55dcff60200040405a,11,21,0.6042077036532493,0.6027397260273972,146
eegnet,sub-31,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-31/seed_0,True,7ed0585e5822955b313a7654dc9243785df85ab0fe52f4169f18b5090a506bf6,True,b62bd57ae35a9e63405317eaf29953f6758f22e8a077b50dffd14bc6136bf3ac,True,7a40148cfcce53d1e942be0e4925ae67e8b3022af573ca7692ae87d40f759f58,True,2abeed8c7a18a1dd2582130996735bd4c884304092b016281123212ca3001d36,True,2e7c0aa6ae359ca2601b8e99e2c2ccddbe9e44edaee76ae5a934e1a41cc938e8,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,512fd321ba945baff40d083dbcf7b3224fab67b332b580168c09dbc8c1dd1412,4,14,0.5877292399217185,0.5211267605633803,144
