subject,SessionOrder,visit_pair,accuracy_source,delta_accuracy_source_vs_source,accuracy_bn_only,delta_accuracy_bn_only_vs_source,accuracy_tent_literal,delta_accuracy_tent_literal_vs_source,accuracy_tent_det,delta_accuracy_tent_det_vs_source,balanced_accuracy_source,delta_balanced_accuracy_source_vs_source,balanced_accuracy_bn_only,delta_balanced_accuracy_bn_only_vs_source,balanced_accuracy_tent_literal,delta_balanced_accuracy_tent_literal_vs_source,balanced_accuracy_tent_det,delta_balanced_accuracy_tent_det_vs_source,f1_source,delta_f1_source_vs_source,f1_bn_only,delta_f1_bn_only_vs_source,f1_tent_literal,delta_f1_tent_literal_vs_source,f1_tent_det,delta_f1_tent_det_vs_source,roc_auc_source,delta_roc_auc_source_vs_source,roc_auc_bn_only,delta_roc_auc_bn_only_vs_source,roc_auc_tent_literal,delta_roc_auc_tent_literal_vs_source,roc_auc_tent_det,delta_roc_auc_tent_det_vs_source,last_H_marg_source,last_dominant_share_source,last_H_cond_source,last_mean_max_conf_source,last_q1_source,last_pred_positive_frac_source,last_true_positive_frac_source,last_batch_balanced_accuracy_source,delta_H_marg_source,delta_dominant_share_source,delta_H_cond_source,delta_mean_max_conf_source,last_H_marg_bn_only,last_dominant_share_bn_only,last_H_cond_bn_only,last_mean_max_conf_bn_only,last_q1_bn_only,last_pred_positive_frac_bn_only,last_true_positive_frac_bn_only,last_batch_balanced_accuracy_bn_only,delta_H_marg_bn_only,delta_dominant_share_bn_only,delta_H_cond_bn_only,delta_mean_max_conf_bn_only,last_H_marg_tent_literal,last_dominant_share_tent_literal,last_H_cond_tent_literal,last_mean_max_conf_tent_literal,last_q1_tent_literal,last_pred_positive_frac_tent_literal,last_true_positive_frac_tent_literal,last_batch_balanced_accuracy_tent_literal,delta_H_marg_tent_literal,delta_dominant_share_tent_literal,delta_H_cond_tent_literal,delta_mean_max_conf_tent_literal,last_H_marg_tent_det,last_dominant_share_tent_det,last_H_cond_tent_det,last_mean_max_conf_tent_det,last_q1_tent_det,last_pred_positive_frac_tent_det,last_true_positive_frac_tent_det,last_batch_balanced_accuracy_tent_det,delta_H_marg_tent_det,delta_dominant_share_tent_det,delta_H_cond_tent_det,delta_mean_max_conf_tent_det,delta_last_H_marg_bn_only_vs_source,delta_last_H_marg_tent_literal_vs_source,delta_last_H_marg_tent_det_vs_source,delta_last_dominant_share_bn_only_vs_source,delta_last_dominant_share_tent_literal_vs_source,delta_last_dominant_share_tent_det_vs_source,delta_last_H_cond_bn_only_vs_source,delta_last_H_cond_tent_literal_vs_source,delta_last_H_cond_tent_det_vs_source,delta_last_mean_max_conf_bn_only_vs_source,delta_last_mean_max_conf_tent_literal_vs_source,delta_last_mean_max_conf_tent_det_vs_source,pred_disagreement_vs_source_bn_only,pred_disagreement_vs_source_tent_literal,pred_disagreement_vs_source_tent_det,pred_disagreement_literal_vs_det,n_windows
sub-26,SD->NS,ses-2->ses-1,0.5079365079365079,0.0,0.5170068027210885,0.009070294784580546,0.5011337868480726,-0.006802721088435271,0.5147392290249434,0.006802721088435493,0.5101814142910034,0.0,0.5169690238183389,0.006787609527335481,0.5010181414291004,-0.009163272861902994,0.5146859187955078,0.0045045045045044585,0.23088023088023088,0.0,0.5212716433151628,0.29039141243493194,0.511097415972806,0.2802171850925751,0.5201072135793045,0.28922698269907354,0.47679871652474387,0.0,0.5001234110823152,0.0233246945575713,0.5047513266691349,0.027952610144391044,0.4996297667530545,0.022831050228310612,0.6531809738462575,0.6071805462793067,0.6491071736100152,0.6086181705748593,0.39281945372069327,0.07407407407407407,0.0,,-0.0033221371700716076,0.0019310771108225582,-0.00176902310469218,-0.005524182450716138,0.6926523316142698,0.5136188114130938,0.66788469581719,0.5968426488063954,0.489960875776079,0.4444444444444444,0.0,,-0.00022383557265892584,0.0027878120610559387,0.009203279308422537,-0.004237415855405491,0.6923312042260182,0.5173943727104753,0.6640438667944802,0.602271576722463,0.49616315850505127,0.48148148148148145,0.0,,-0.000778491935786311,0.013407438510546007,-0.0027844129948269014,0.011240551869074541,0.6926902037799154,0.5132813332257448,0.6674923733462438,0.5975988716990859,0.49032179845703977,0.4444444444444444,0.0,,-0.00018596340701330463,0.002450333873706819,0.008810956837476272,-0.003481192962714911,0.03947135776801225,0.03915023037976073,0.03950922993365791,-0.09356173486621289,-0.08978617356883145,-0.09389921305356197,0.01877752220717477,0.014936693184465,0.01838519973622854,-0.01177552176846397,-0.006346593852396332,-0.011019298875773464,0.34467120181405897,0.3786848072562359,0.3469387755102041,0.17233560090702948,441
sub-27,SD->NS,ses-2->ses-1,0.3356009070294785,0.0,0.47392290249433106,0.13832199546485258,0.5056689342403629,0.17006802721088438,0.47392290249433106,0.13832199546485258,0.3340429470566457,0.0,0.47359002838454894,0.13954708132790322,0.5053992348512897,0.17135628779464396,0.47359002838454894,0.13954708132790322,0.44681888419935883,0.0,0.49999999999999994,0.05318111580064111,0.5262660647086371,0.07944718050927829,0.49999999999999994,0.05318111580064111,0.2056645686782673,0.0,0.4699494014562508,0.26428483277798354,0.4780328273478958,0.27236825866962855,0.46828335184499564,0.2626187831667284,0.4748450648904317,0.7650570626612062,0.454993660053217,0.7783579009550589,0.7650570626612062,0.9259259259259259,0.0,,-0.20116368086670658,0.19204886710590305,-0.112280972223968,0.09256593353779019,0.6859510611152643,0.5583897055023246,0.5609515419777522,0.6966449575567687,0.5583897055023246,0.6296296296296297,0.0,,-0.006562155834412109,0.0416650787018524,0.03175657220774836,-0.02534421965430263,0.6880121407433135,0.5485165687622847,0.5836879201652924,0.6902650909291373,0.5485165687622847,0.6296296296296297,0.0,,-0.0034318516735562334,0.02153337787900389,0.04480971299844825,-0.021735219867777118,0.6852036684062431,0.5611251750616012,0.5597982989911111,0.6977517270241623,0.5611251750616012,0.6296296296296297,0.0,,-0.007309548543433316,0.044400548261128936,0.030603329221107256,-0.024237450186909076,0.21110599622483256,0.2131670758528818,0.21035860351581143,-0.20666735715888163,-0.2165404938989215,-0.203931887599605,0.1059578819245352,0.12869426011207535,0.1048046389378941,-0.08171294339829016,-0.08809281002592151,-0.08060617393089653,0.2698412698412698,0.31972789115646255,0.2698412698412698,0.13151927437641722,441
sub-28,SD->NS,ses-2->ses-1,0.5521628498727735,0.0,0.47582697201017815,-0.07633587786259538,0.46055979643765904,-0.09160305343511449,0.4809160305343511,-0.07124681933842242,0.595542911332385,0.0,0.46886360044254777,-0.12667931088983725,0.4540066382171645,-0.1415362731152205,0.47336810494705234,-0.12217480638533268,0.6487550814751385,0.0,0.4078563049151285,-0.24089877656001002,0.39420289855072466,-0.25455218292441384,0.41017549492125766,-0.23857958655388084,0.8465307412675834,0.0,0.47147147147147145,-0.375059269796112,0.4728149201833412,-0.37371582108424223,0.47368421052631576,-0.37284653074126767,0.6166949064982,0.6862610081831614,0.5654561775599446,0.7021241406599681,0.604135400056839,0.6,0.0,,0.33733737577590556,-0.20300607925795097,0.41373829223518244,-0.2278280544167501,0.6844320523782524,0.5519188958453014,0.3882831840483007,0.8169904591593271,0.5519188958453014,0.5333333333333333,0.0,,-0.0030717498705249793,0.0008382195548619631,-0.0009088381594299274,-0.003451105880473445,0.6907798018596715,0.5277100075036287,0.4292901444347472,0.7939403823266428,0.5277100075036287,0.5333333333333333,0.0,,0.0015334357107375334,-0.007911764808037939,0.02390562630856245,-0.012172052490253327,0.6852160545319789,0.5473954478123536,0.3892284104654502,0.8171627164663127,0.5473954478123536,0.5333333333333333,0.0,,-0.002287747716798664,-0.0036852284780858704,3.638825771966799e-05,-0.003278848573487888,0.06773714588005242,0.07408489536147145,0.06852114803377884,-0.13434211233785998,-0.15855100067953265,-0.13886556037080777,-0.1771729935116439,-0.13616603312519737,-0.1762277670944944,0.11486631849935902,0.09181624166667468,0.11503857580634458,0.4325699745547074,0.4529262086513995,0.4325699745547074,0.12213740458015267,393
sub-29,NS->SD,ses-1->ses-2,0.20547945205479454,0.0,0.5342465753424658,0.3287671232876712,0.5570776255707762,0.35159817351598166,0.5319634703196348,0.3264840182648402,0.20833333333333334,0.0,0.534471971971972,0.3261386386386387,0.5574324324324323,0.349099099099099,0.5322822822822824,0.323948948948949,0.0,0.0,0.5296803652968037,0.5296803652968037,0.5489697443922795,0.5489697443922795,0.5238687025702473,0.5238687025702473,0.013325825825825824,0.0,0.534034034034034,0.5207082082082082,0.5452952952952953,0.5319694694694694,0.5314064064064065,0.5180805805805806,0.15276921875993207,0.9543297634882038,0.1341419030525007,0.9543297634882038,0.04567023651179625,0.0,1.0,,-0.47540890397338287,0.285257823462113,-0.3024023906007392,0.1644552232149484,0.6912681841745655,0.5230127019186814,0.5411172613889629,0.7218449431161087,0.5230127019186814,0.5333333333333333,1.0,,0.0017436345726301965,-0.015872815495822572,0.010243117136520615,-0.00015576605607444302,0.6907629052020193,0.5225216296811899,0.5269077936829859,0.7278418195744356,0.5225216296811899,0.5,1.0,,0.00033548713631925686,-0.006961637444328502,-0.02205598776002604,0.020621852867770924,0.6915053423878902,0.520985327164332,0.539989512151683,0.7228917419910431,0.518793112039566,0.5,1.0,,0.0019807927859547547,-0.017900190250171977,0.009115367899240704,0.0008910328188600861,0.5384989654146334,0.5379936864420872,0.5387361236279581,-0.4313170615695223,-0.4318081338070139,-0.43334443632387176,0.40697535833646215,0.39276589063048517,0.40584760909918227,-0.23248482037209506,-0.22648794391376814,-0.23143802149716064,0.3972602739726027,0.4109589041095891,0.3904109589041096,0.11643835616438357,438
sub-30,NS->SD,ses-1->ses-2,0.7420091324200913,0.0,0.5068493150684932,-0.23515981735159808,0.4885844748858448,-0.2534246575342465,0.5068493150684932,-0.23515981735159808,0.7420091324200913,0.0,0.5068493150684931,-0.2351598173515982,0.4885844748858448,-0.2534246575342465,0.5068493150684931,-0.2351598173515982,0.7398090080541097,0.0,0.5100074070177109,-0.2298016010363988,0.5097363188224988,-0.23007268923161084,0.5100074070177109,-0.2298016010363988,0.8578845311815849,0.0,0.49433915055982985,-0.36354538062175507,0.49246262588353035,-0.3654219052980546,0.49533996372052297,-0.36254456746106195,0.6806923697071015,0.5681239816325682,0.5804643904726575,0.6759124180233037,0.5597443379185818,0.6296296296296297,1.0,,0.1352837133852864,-0.14040632794839678,0.11457406913365488,-0.10710385709643122,0.6862077444023571,0.5447860576764301,0.5578714113438498,0.710147438639844,0.5426304512829693,0.48148148148148145,1.0,,-0.003634629022205127,0.010332374454096516,-0.00934494747585074,0.02687317605509802,0.679268040628075,0.5710258149300461,0.5753056852724079,0.6909459722400815,0.5514575438229022,0.5185185185185185,1.0,,-0.008372847231634154,0.02473461735752173,0.0066845445307914435,0.00041278274902315876,0.6856148597695012,0.547246802184317,0.5565004561473053,0.7110681649711398,0.5448309817799816,0.48148148148148145,1.0,,-0.0042275136550609105,0.012793118961983282,-0.010715902672395175,0.027793902386393825,0.005515374695255648,-0.001424329079026454,0.004922490062399754,-0.023337923956138096,0.0029018332974779515,-0.020877179448251182,-0.022592979128807755,-0.005158705200249636,-0.023963934325352265,0.03423502061654027,0.015033554216777767,0.035155746947836075,0.28995433789954334,0.3310502283105023,0.28995433789954334,0.1232876712328767,438
sub-31,NS->SD,ses-1->ses-2,0.4791666666666667,0.0,0.4583333333333333,-0.02083333333333337,0.4398148148148148,-0.03935185185185186,0.45601851851851855,-0.02314814814814814,0.47343880635410635,0.0,0.45803588655218985,-0.015402919801916493,0.4392565438291851,-0.034182262524921236,0.4556884687118143,-0.017750337642292058,0.10278460278460277,0.0,0.4425943056840374,0.33980970289943463,0.4128782847487575,0.3100936819641547,0.4390144340190594,0.3362298312344566,0.11524856903980964,0.0,0.4586790147276352,0.3434304456878256,0.4466525178468069,0.33140394880699725,0.4588076403627243,0.3435590713229147,0.3323387056078509,0.8474091977612782,0.3123487351817253,0.8593579024808217,0.15259080223872193,0.09523809523809523,1.0,,-0.2944226056912413,0.18263068594526324,-0.28620455251573923,0.17280308701585803,0.6890264735909875,0.5290663987398148,0.5946433054726896,0.6884268018461409,0.4769394277107148,0.42857142857142855,1.0,,-0.0019293090195492042,-0.003228336766672594,0.05675425059488617,-0.029806390997865046,0.6902269734783303,0.5372258485073135,0.593642471325265,0.6805860034766651,0.46277415149268647,0.3333333333333333,1.0,,-0.00019236619280604828,0.0012693113891319256,0.03420912306875986,-0.022098503064452896,0.6890408771775197,0.5286336328302111,0.5933481385631586,0.6892999893143062,0.4752672030812218,0.42857142857142855,1.0,,-0.0019149054330170519,-0.0036611026762762844,0.05545908368535507,-0.028933203529699563,0.35668776798313656,0.3578882678704794,0.3567021715696688,-0.31834279902146345,-0.31018334925396474,-0.31877556493106707,0.28229457029096433,0.28129373614353975,0.2809994033814333,-0.17093110063468075,-0.17877189900415658,-0.17005791316651542,0.40046296296296297,0.3912037037037037,0.39814814814814814,0.14583333333333334,432
sub-32,NS->SD,ses-1->ses-2,0.7293233082706766,0.0,0.5488721804511278,-0.18045112781954875,0.5388471177944862,-0.19047619047619035,0.5463659147869674,-0.1829573934837092,0.7280542986425339,0.0,0.5478506787330316,-0.1802036199095023,0.5382730015082956,-0.1897812971342383,0.5452865761689291,-0.18276772247360484,0.7106276630612914,0.0,0.5240537240537241,-0.18657393900756736,0.5234277331292256,-0.1871999299320658,0.5201181247692875,-0.1905095382920039,0.8452488687782805,0.0,0.5720965309200604,-0.27315233785822013,0.5624434389140271,-0.2828054298642534,0.5700603318250378,-0.27518853695324275,0.4025187514189202,0.7659083008766174,0.4025187514189202,0.7659083008766174,0.7659083008766174,1.0,1.0,,-0.16366026978753145,0.06998901032299425,-0.05410551051288128,-0.030735037347767502,0.6619880827726964,0.6169525682926178,0.6619880827726964,0.6169525682926178,0.549602876106898,0.6666666666666666,1.0,,-0.028994877303742245,0.09163443907164037,0.07344134916970173,-0.05750889959745109,0.6613776891042372,0.6141851743062338,0.6613776891042372,0.6141851743062338,0.6141851743062338,1.0,1.0,,-0.03006484408576497,0.08967516307408611,0.073163995652145,-0.061166855661819376,0.6631603611894122,0.6150868733723959,0.6631603611894122,0.6150868733723959,0.5465136766433716,0.6666666666666666,1.0,,-0.02782259888702643,0.0897687441514184,0.07461362758641754,-0.05937459451767305,0.2594693313537762,0.25885893768531704,0.26064160977049206,-0.14895573258399963,-0.15172312657038367,-0.15082142750422156,0.2594693313537762,0.25885893768531704,0.26064160977049206,-0.14895573258399963,-0.15172312657038367,-0.15082142750422156,0.21553884711779447,0.24060150375939848,0.21804511278195485,0.10275689223057644,399
sub-33,NS->SD,ses-1->ses-2,0.6804597701149425,0.0,0.48735632183908045,-0.19310344827586207,0.47816091954022993,-0.20229885057471259,0.48735632183908045,-0.19310344827586207,0.6782724505327246,0.0,0.4872209538305429,-0.19105149670218163,0.4780568239472349,-0.20021562658548964,0.4872209538305429,-0.19105149670218163,0.5105711078632397,0.0,0.47378462925908177,-0.0367864786041579,0.46783796401009464,-0.04273314385314503,0.47378462925908177,-0.0367864786041579,0.9386732623033992,0.0,0.49010654490106553,-0.44856671740233367,0.49055048198883816,-0.44812278031456104,0.4899162861491629,-0.4487569761542363,0.687202458015788,0.5482677612453699,0.6611968720818804,0.6079861465841532,0.4517322387546301,0.3333333333333333,1.0,,0.30484402391287424,-0.31762013294307206,0.30533527439017877,-0.2580153851013165,0.692291146804525,0.520418764402469,0.6124876749588545,0.6630781777203083,0.4900762898226579,0.4166666666666667,1.0,,-0.0004867047713849419,0.008973907368878523,-0.01390227534880332,0.015650563252468903,0.6901619557188944,0.5383539109801253,0.6131902032633434,0.6619556307171782,0.46164608901987475,0.4583333333333333,1.0,,-0.0022849402849760927,0.021455873890469473,-0.014626457402538021,0.013954400861014923,0.692144123782875,0.5217041519160072,0.6113857229963288,0.6644766153767705,0.48903222164760035,0.4166666666666667,1.0,,-0.0006337277930348698,0.010259294882416725,-0.015004227311328963,0.017049000908931095,0.005088688788736917,0.0029594977031063285,0.004941665767086989,-0.027848996842900875,-0.009913850265244606,-0.026563609329362747,-0.048709197123025905,-0.04800666881853699,-0.04981114908555162,0.05509203113615513,0.05396948413302505,0.05649046879261732,0.3218390804597701,0.35862068965517246,0.3218390804597701,0.15172413793103448,435
sub-34,NS->SD,ses-1->ses-2,0.6758620689655173,0.0,0.46896551724137936,-0.2068965517241379,0.503448275862069,-0.1724137931034483,0.46896551724137936,-0.2068965517241379,0.6740233384069,0.0,0.46914637239979706,-0.20487696600710292,0.5036466260781329,-0.17037671232876705,0.46914637239979706,-0.20487696600710292,0.7454839157146756,0.0,0.45577200129980144,-0.2897119144148742,0.4906269769919755,-0.25485693872270015,0.45577200129980144,-0.2897119144148742,0.8017503805175038,0.0,0.4961948249619481,-0.3055555555555557,0.5050735667174023,-0.29667681380010147,0.494736174530695,-0.3070142059868088,0.1497624866598721,0.9650411605834961,0.1255853917563886,0.9650411605834961,0.9650411605834961,1.0,1.0,,-0.5241696146898566,0.3766832985080934,-0.34412126302712265,0.20309945476280214,0.6918104195694731,0.5237473588850763,0.5562930792258133,0.7102141498967454,0.4762526411149237,0.3703703703703704,1.0,,8.604619216075655e-05,-0.0013101678543736932,0.08422631388080165,-0.05144986863538011,0.6925980249610122,0.5155035828550657,0.5680107223031671,0.6924148524800936,0.504353970013283,0.48148148148148145,1.0,,0.001238065254538882,-0.012195965338226719,0.09599211302326204,-0.07281706759143465,0.6913160407136574,0.5285517692014023,0.5539645761080457,0.7130017730372923,0.47144823079859766,0.3703703703703704,1.0,,-0.00040833266365484605,0.0034942424619522905,0.08189781076303411,-0.04866224549483311,0.542047932909601,0.5428355383011401,0.5415535540537852,-0.4412938016984198,-0.4495375777284304,-0.43648939138209375,0.43070768746942467,0.44242533054677846,0.4283791843516571,-0.25482701068675073,-0.2726263081034025,-0.2520393875462038,0.35402298850574715,0.34252873563218394,0.35402298850574715,0.12183908045977011,435
sub-35,NS->SD,ses-1->ses-2,0.3767123287671233,0.0,0.5251141552511416,0.14840182648401828,0.5159817351598174,0.13926940639269408,0.5251141552511416,0.14840182648401828,0.3767123287671233,0.0,0.5251141552511416,0.14840182648401828,0.5159817351598174,0.13926940639269408,0.5251141552511416,0.14840182648401828,0.2955319089512638,0.0,0.5322133804892425,0.2366814715379787,0.5123193963045077,0.21678748735324394,0.5302980678119722,0.2347661588607084,0.3931319196847438,0.0,0.5263651717020079,0.1332332520172641,0.5179833614812034,0.12485144179645957,0.5239882404453619,0.13085632076061804,0.6424133725826296,0.6348601176782891,0.6083300045924136,0.6691750988916114,0.3978171177484371,0.3333333333333333,1.0,,-0.04085847840582776,0.07361833647505762,0.22113677822540426,-0.15427952183246682,0.688159049375232,0.5448336612295221,0.48754034603565793,0.7718089189794327,0.5448336612295221,0.6296296296296297,1.0,,-0.004408617205277447,0.03168837568739913,-0.024327086661276753,0.025844666084999024,0.6876088436704295,0.5520822223689822,0.5024798810448772,0.7521366747441115,0.5520822223689822,0.6296296296296297,1.0,,-0.0039639209926827235,0.0254950621424036,-0.00674198128212572,0.0015301281776003057,0.6885938541158326,0.5423931602250647,0.4869116854532316,0.7716502115406372,0.5423931602250647,0.6296296296296297,1.0,,-0.003973812464676689,0.029247874682941617,-0.024955747243703048,0.02568595864620334,0.04574567679260233,0.045195471087799866,0.04618048153320298,-0.09002645644876694,-0.0827778953093069,-0.09246695745322442,-0.12078965855675566,-0.10585012354753642,-0.121418319139182,0.10263382008782129,0.08296157585250008,0.10247511264902576,0.24429223744292236,0.27168949771689493,0.2442922374429224,0.13242009132420093,438
sub-36,NS->SD,ses-1->ses-2,0.5770114942528736,0.0,0.5080459770114943,-0.06896551724137923,0.5218390804597702,-0.055172413793103336,0.5057471264367815,-0.07126436781609202,0.5756912734652461,0.0,0.5078006088280062,-0.06789066463723992,0.5214992389649924,-0.05419203450025367,0.5054857940131913,-0.0702054794520548,0.4756316806008439,0.0,0.4880438506337787,0.012412170032934822,0.4954366941229625,0.01980501352211861,0.48442935092919454,0.00879767032835066,0.6426306443429731,0.0,0.507420091324201,-0.13521055301877216,0.5074835109081685,-0.13514713343480467,0.5050101471334348,-0.13762049720953828,0.6143888548707023,0.6738200111625096,0.4923448008687883,0.7536440614300469,0.3261799888374905,0.20833333333333334,1.0,,-0.020114247970191013,0.023758837679755136,0.13232833785702833,-0.07385747953655179,0.6930839137078543,0.5049537627298074,0.422812634159553,0.7829122278490104,0.4994393255910836,0.5416666666666666,1.0,,0.000961542155443936,-0.016873342381586554,-0.007275950535982845,-0.008263622807135107,0.689289909528194,0.5379673170973547,0.41742468007753275,0.7912044966166528,0.4932953323974895,0.5,1.0,,-0.0015762212682278731,0.005722697627788875,-0.03362749142215702,0.010176063978481883,0.6930420210975431,0.5062919936220472,0.4221367522896702,0.7822825462014104,0.49509785072101903,0.5416666666666666,1.0,,0.0009196495451327577,-0.015535111489346795,-0.00795183240586563,-0.008893304454735093,0.078695058837152,0.07490105465749175,0.07865316622684082,-0.16886624843270215,-0.13585269406515488,-0.16752801754046232,-0.06953216670923529,-0.07492012079125554,-0.07020804857911811,0.02926816641896346,0.0375604351866059,0.028638484771363437,0.2298850574712644,0.2528735632183908,0.22758620689655173,0.14022988505747128,435
sub-37,NS->SD,ses-1->ses-2,0.4918032786885245,0.0,0.4918032786885245,0.0,0.5136612021857924,0.02185792349726784,0.4918032786885245,0.0,0.5063058087084599,0.0,0.4943385805026235,-0.011967228205836344,0.5214029273681303,0.01509711865967045,0.4943385805026235,-0.011967228205836344,0.496788370520622,0.0,0.4549700717646157,-0.041818298756006345,0.49249421820634076,-0.004294152314281263,0.4549700717646157,-0.041818298756006345,0.5190094817269632,0.0,0.5129338120224616,-0.006075669704501574,0.5146828684525454,-0.0043266132744177455,0.5147749240541287,-0.004234557672834427,0.6229837246064959,0.6847399858136972,0.3633256058054776,0.8205465697274917,0.6847399858136972,0.7368421052631579,1.0,,-0.06110208494899553,0.1382161672227085,-0.25208795110435994,0.1629487635780191,0.6889123216832868,0.5321165516711118,0.5404988636038314,0.7178736595731032,0.5301083509336438,0.49122807017543857,1.0,,-0.0032872101595906957,0.01389845540305897,-0.028106834691224658,0.01435583508410084,0.6852422442253685,0.5483270721477375,0.5564824063168111,0.7030346409270639,0.5393525743693637,0.5964912280701754,1.0,,-0.006117649964143139,0.022680320245981767,-0.022471070751317084,0.013751510391828833,0.6886220747463853,0.5330683940596748,0.5394901101984609,0.7184409181538381,0.5318290323280451,0.49122807017543857,1.0,,-0.003577457096492006,0.014850297791621947,-0.029115588096595018,0.014923093664835685,0.06592859707679088,0.06225851961887263,0.06563835013988939,-0.1526234341425854,-0.13641291366595976,-0.15167159175402245,0.17717325779835374,0.1931568005113335,0.1761645043929833,-0.10267291015438851,-0.11751192880042782,-0.10210565157365359,0.13661202185792348,0.19672131147540983,0.13661202185792348,0.12568306010928962,366
sub-38,NS->SD,ses-1->ses-2,0.6223776223776224,0.0,0.48951048951048953,-0.13286713286713286,0.5081585081585082,-0.11421911421911424,0.4918414918414918,-0.1305361305361306,0.6236632759520084,0.0,0.4888171622326552,-0.13484611371935323,0.507433489827856,-0.11622978612415247,0.49113197704746997,-0.13253129890453846,0.514817956093124,0.0,0.5363444712347755,0.021526515141651492,0.5541726161844559,0.03935466009133193,0.5392478517796012,0.024429895686477243,0.7245696400625979,0.0,0.48304642670839854,-0.2415232133541994,0.4842201356285864,-0.24034950443401154,0.4874152321335421,-0.23715440792905584,0.6854108100704606,0.5517644292364517,0.6528871800641011,0.6071081863095363,0.48783896304666996,0.5416666666666666,1.0,,0.042015735740694615,-0.06510080466978252,0.027097961999434112,-0.0233666916222622,0.6842033235788764,0.5589304305613041,0.6001962895659657,0.6621736225982507,0.5439090542495251,0.5833333333333334,1.0,,0.0015894651094624142,-0.006546473052973549,-0.02102644741627831,0.017665109829977155,0.6840252926748036,0.55441972737511,0.6104518976215054,0.6622164137661457,0.55441972737511,0.5833333333333334,1.0,,0.0005504933275763957,-0.011668126021201411,-0.022390659098625882,0.027122225845232606,0.6835907902116038,0.5597516812073687,0.5988630742041391,0.6631825210837027,0.5478072074862818,0.5833333333333334,1.0,,0.0009769317421897499,-0.00572522240690887,-0.02235966277810497,0.01867400831542909,-0.0012074864915841976,-0.0013855173956569544,-0.001820019858856714,0.007166001324852345,0.0026552981386582797,0.007987251970916986,-0.052690890498135357,-0.042435282442595645,-0.05402410585996198,0.05506543628871441,0.05510822745660937,0.056074334774166346,0.3286713286713287,0.34265734265734266,0.331002331002331,0.16083916083916083,429
sub-40,SD->NS,ses-2->ses-1,0.8554778554778556,0.0,0.48951048951048953,-0.36596736596736607,0.49417249417249415,-0.36130536130536145,0.48951048951048953,-0.36596736596736607,0.8577625570776256,0.0,0.48943248532289624,-0.36833007175472937,0.4943900848010436,-0.363372472276582,0.48943248532289624,-0.36833007175472937,0.8794674859190987,0.0,0.4806044530182461,-0.3988630329008526,0.4937332074318375,-0.3857342784872612,0.4806044530182461,-0.3988630329008526,0.9842791911285061,0.0,0.4776255707762557,-0.5066536203522505,0.4833007175472928,-0.5009784735812133,0.4778212654924984,-0.5064579256360078,0.3722555108160754,0.7913813018705563,0.3048665136733396,0.8621494341244857,0.21415463514730826,0.2222222222222222,0.0,,0.12542699880772298,-0.10921873846092651,0.11929378312380055,-0.05017086370780455,0.6903967842193911,0.5364320955791132,0.49062367517619804,0.7472146265036255,0.4834210562381755,0.5185185185185185,0.0,,0.0019383798077252286,-0.011917277963086096,0.08690348122551263,-0.06885566381269774,0.6924982546380893,0.5159026065634357,0.49105890220150733,0.7592240783075491,0.48409739343656427,0.48148148148148145,0.0,,0.0032715299177819013,-0.026433774181188863,0.07807058519199211,-0.044833884084558386,0.6902273744737908,0.5374873042693017,0.48928089769364674,0.7484545233590459,0.4836958988431703,0.5185185185185185,0.0,,0.0017689700621247677,-0.010862069272897531,0.08556070374296137,-0.06761576695727718,0.3181412734033157,0.32024274382201395,0.3179718636577154,-0.25494920629144313,-0.27547869530712066,-0.25389399760125464,0.18575716150285843,0.18619238852816772,0.18441438402030713,-0.11493480762086028,-0.10292535581693663,-0.1136949107654398,0.40792540792540793,0.4032634032634032,0.40792540792540793,0.14452214452214454,429
sub-41,NS->SD,ses-1->ses-2,0.47794117647058826,0.0,0.5318627450980392,0.053921568627450955,0.517156862745098,0.03921568627450972,0.5269607843137254,0.049019607843137136,0.47584541062801927,0.0,0.5310765015502199,0.05523109092220063,0.5160069219121782,0.04016151128415896,0.5261013771721105,0.0502559665440912,0.3789302739797789,0.0,0.5001203814454633,0.12119010746568443,0.471405999869851,0.09247572589007208,0.49280845622309033,0.11387818224331142,0.5102026101377173,0.0,0.523325401975629,0.013122791837911763,0.5102747133895739,7.210325185658117e-05,0.518278174345663,0.008075564207945751,0.5308982569691195,0.7431278261873456,0.4031757775265247,0.7949303620391422,0.7431278261873456,0.7777777777777777,1.0,,-0.1302402641016248,0.13800344807613227,-0.17586539527316739,0.10543928486812448,0.6889643637452695,0.5400990711318122,0.5464860992218107,0.70780787203047,0.4786879883872139,0.5555555555555555,1.0,,-0.0004524502085327213,0.004091725128495871,-0.023615150684691204,0.023259213362406512,0.6857594541938908,0.55982832196686,0.5354521345258727,0.7166515464584032,0.47520681139495635,0.4444444444444444,1.0,,-0.004357279319097536,0.02693165032865689,-0.033762302594751416,0.021222752635367215,0.6880825103364504,0.5437934282753203,0.5449134891365719,0.7067583153645197,0.4728427843915091,0.5555555555555555,1.0,,-0.001334303617351799,0.007786082272003947,-0.025187760769930068,0.022209656696456175,0.15806610677614996,0.15486119722477132,0.15718425336733088,-0.20302875505553342,-0.18329950422048558,-0.19933439791202534,0.14331032169528596,0.13227635699934798,0.14173771161004717,-0.08712249000867223,-0.07827881558073901,-0.08817204667462253,0.2107843137254902,0.23529411764705885,0.2058823529411765,0.09803921568627451,408
