subject,seed,arm,session_block_order,accuracy,balanced_accuracy,f1,roc_auc,n_windows,n_true_positive_class,n_predicted_positive,confusion_matrix
sub-41,2,tent_literal,metadata_order,0.5367647058823529,0.5359074194246161,0.5039370078740157,0.5383949816136708,136,67,60,"[[41, 28], [35, 32]]"
sub-42,2,tent_literal,metadata_order,0.5,0.49726718520075675,0.43902439024390244,0.5310069371452597,138,67,56,"[[42, 29], [40, 27]]"
sub-45,2,tent_literal,metadata_order,0.524822695035461,0.5254834810636584,0.524822695035461,0.5147058823529411,141,73,68,"[[37, 31], [36, 37]]"
sub-46,2,tent_literal,metadata_order,0.45384615384615384,0.45595238095238094,0.4496124031007752,0.46499999999999997,130,60,69,"[[30, 40], [31, 29]]"
sub-47,2,tent_literal,metadata_order,0.6689655172413793,0.6669520547945205,0.5294117647058824,0.7789193302891934,145,72,30,"[[70, 3], [45, 27]]"
sub-48,2,tent_literal,metadata_order,0.4689655172413793,0.4691663494480396,0.4689655172413793,0.4918157594213932,145,71,74,"[[34, 40], [37, 34]]"
sub-49,2,tent_literal,metadata_order,0.5821917808219178,0.5821917808219178,0.512,0.6413961343591668,146,73,52,"[[53, 20], [41, 32]]"
sub-50,2,tent_literal,metadata_order,0.7021276595744681,0.7008048289738431,0.75,0.7020120724346077,141,71,97,"[[36, 34], [8, 63]]"
sub-51,2,tent_literal,metadata_order,0.5912408759124088,0.5878464818763326,0.5087719298245614,0.611727078891258,137,67,47,"[[52, 18], [38, 29]]"
sub-52,2,tent_literal,metadata_order,0.6225165562913907,0.6213959212376934,0.6415094339622641,0.6109353023909986,151,79,80,"[[43, 29], [28, 51]]"
sub-53,2,tent_literal,metadata_order,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4087577160493827,144,72,72,"[[30, 42], [42, 30]]"
sub-54,2,tent_literal,metadata_order,0.5118110236220472,0.5120287698412698,0.5230769230769231,0.4704861111111111,127,63,67,"[[31, 33], [29, 34]]"
sub-55,2,tent_literal,metadata_order,0.4965986394557823,0.49648278415401703,0.4861111111111111,0.49148463532025166,147,73,71,"[[38, 36], [38, 35]]"
sub-56,2,tent_literal,metadata_order,0.4305555555555556,0.4305555555555556,0.4605263157894737,0.4359567901234568,144,72,80,"[[27, 45], [37, 35]]"
sub-57,2,tent_literal,metadata_order,0.47244094488188976,0.4696931589537223,0.42735042735042733,0.4879275653923541,127,56,61,"[[35, 36], [31, 25]]"
sub-58,2,tent_literal,metadata_order,0.5,0.5067204301075269,0.524822695035461,0.49910394265232977,134,62,79,"[[30, 42], [25, 37]]"
sub-59,2,tent_literal,metadata_order,0.4393939393939394,0.43500346340337104,0.38333333333333336,0.4509351189101824,132,61,59,"[[35, 36], [38, 23]]"
sub-60,2,tent_literal,metadata_order,0.48031496062992124,0.47873134328358213,0.5074626865671642,0.5084577114427862,127,67,67,"[[27, 33], [33, 34]]"
sub-61,2,tent_literal,metadata_order,0.5,0.5,0.4931506849315068,0.49543462381300224,148,74,72,"[[38, 36], [38, 36]]"
sub-62,2,tent_literal,metadata_order,0.48905109489051096,0.4873026034997866,0.453125,0.49722577891591974,137,66,62,"[[38, 33], [37, 29]]"
sub-63,2,tent_literal,metadata_order,0.45714285714285713,0.4585974238397056,0.4492753623188406,0.47372725414025757,140,73,65,"[[33, 34], [42, 31]]"
sub-64,2,tent_literal,metadata_order,0.5251798561151079,0.5253623188405797,0.5147058823529411,0.5072463768115942,139,70,66,"[[38, 31], [35, 35]]"
sub-65,2,tent_literal,metadata_order,0.5581395348837209,0.5658476658476659,0.544,0.5481572481572481,129,55,70,"[[38, 36], [21, 34]]"
sub-66,2,tent_literal,metadata_order,0.5223880597014925,0.5206243032329989,0.5555555555555556,0.5308807134894091,134,69,75,"[[30, 35], [29, 40]]"
sub-67,2,tent_literal,metadata_order,0.4931506849315068,0.4919294294294294,0.4393939393939394,0.49080330330330335,146,72,60,"[[43, 31], [43, 29]]"
sub-68,2,tent_literal,metadata_order,0.4657534246575342,0.4657534246575342,0.5185185185185185,0.5027209607806342,146,73,89,"[[26, 47], [31, 42]]"
sub-69,2,tent_literal,metadata_order,0.5104895104895105,0.5105675146771037,0.5070422535211268,0.5181996086105676,143,70,72,"[[37, 36], [34, 36]]"
sub-70,2,tent_literal,metadata_order,0.5179856115107914,0.5183229813664596,0.5379310344827586,0.5436853002070393,139,69,76,"[[33, 37], [30, 39]]"
sub-71,2,tent_literal,metadata_order,0.5633802816901409,0.5640873015873016,0.5441176470588235,0.5430555555555556,142,72,64,"[[43, 27], [35, 37]]"
