session_block_order,batch_index,subject,seed,arm,session,block,block_span,is_final_batch_of_block,batch_n,rng_seed,rng_seed_payload,rng_seed_restored,model_training_flag_during_forward,dropout_active_during_forward,batch_mean_entropy,batch_marginal_q1,batch_pred_positive_frac,batch_mean_max_conf,batch_entropy_loss,batch_grad_norm,affine_drift_l2,affine_norm_l2,H_cond,q1,H_marg,dominant_share,mean_max_conf,pred_positive_frac,true_positive_frac,batch_accuracy,batch_balanced_accuracy
metadata_order,1,sub-50,0,tent_det,ses-2,0,71,False,32,175132348,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-50|0|1,2129275108,True,False,0.492027223110199,0.4928860068321228,0.53125,0.7669227123260498,0.492027223110199,0.19654643535614014,0.01589455083012581,6.827456474304199,0.49202722991488584,0.4928860040381551,0.6930459592675589,0.5071139959618449,0.766922733746469,0.53125,1.0,0.53125,nan
metadata_order,2,sub-50,0,tent_det,ses-2,0,71,True,7,469738511,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-50|0|2,175132348,True,False,0.48793330788612366,0.4721594452857971,0.4285714626312256,0.7790452837944031,0.48793330788612366,0.20184792578220367,0.021667275577783585,6.829184532165527,0.4879332785620466,0.47215940058231354,0.6915961805751094,0.5278405994176865,0.7790452263184956,0.42857142857142855,1.0,0.42857142857142855,nan
metadata_order,3,sub-50,0,tent_det,ses-1,1,70,False,32,1338727423,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-50|0|3,469738511,True,False,0.4849100708961487,0.4720664322376251,0.4375,0.759422242641449,0.4849100708961487,0.11565620452165604,0.02686603181064129,6.830760478973389,0.48491006571870143,0.47206640359945595,0.6915857961344303,0.527933596400544,0.7594222526531667,0.4375,0.0,0.5625,nan
metadata_order,4,sub-50,0,tent_det,ses-1,1,70,False,32,1488396471,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-50|0|4,1338727423,True,False,0.43936842679977417,0.47562074661254883,0.46875,0.794771671295166,0.43936842679977417,0.13073132932186127,0.032045621424913406,6.8322577476501465,0.4393684183636324,0.47562072123400867,0.6919580106438233,0.5243792787659913,0.794771719025448,0.46875,0.0,0.53125,nan
metadata_order,5,sub-50,0,tent_det,ses-1,1,70,True,6,29548017,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-50|0|5,1488396471,True,False,0.6308454275131226,0.5517421364784241,0.5,0.6432026624679565,0.6308454275131226,0.1441662460565567,0.03640475496649742,6.833371639251709,0.6308454463260647,0.5517421265443166,0.6877830871936947,0.5517421265443166,0.643202672402064,0.5,0.0,0.5,nan
metadata_order,0,sub-51,0,tent_det,ses-2,0,67,False,32,1002014910,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-51|0|0,750711193,True,False,0.6029236316680908,0.4809072017669678,0.53125,0.6681206822395325,0.6029236316680908,0.06498464196920395,0.00852129515260458,6.547413349151611,0.6029236696501095,0.4809072178322822,0.6924179346143441,0.5190927821677178,0.6681206549983472,0.53125,1.0,0.53125,nan
metadata_order,1,sub-51,0,tent_det,ses-2,0,67,False,32,315879207,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-51|0|1,1002014910,True,False,0.615020751953125,0.4758441150188446,0.375,0.6530128717422485,0.615020751953125,0.07154309004545212,0.013549501076340675,6.549283504486084,0.6150207480775767,0.47584411269053817,0.6919797123784412,0.5241558873094618,0.653012836817652,0.375,1.0,0.375,nan
metadata_order,2,sub-51,0,tent_det,ses-2,0,67,True,3,1044800423,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-51|0|2,315879207,True,False,0.6686092615127563,0.5083271265029907,0.3333333432674408,0.599345862865448,0.6686092615127563,0.054227255284786224,0.0186912901699543,6.550278186798096,0.6686092582197688,0.5083271364370981,0.6930084917458135,0.5083271364370981,0.5993458330631256,0.3333333333333333,1.0,0.3333333333333333,nan
metadata_order,3,sub-51,0,tent_det,ses-1,1,70,False,32,31008736,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-51|0|3,1044800423,True,False,0.5502834320068359,0.40886518359184265,0.375,0.7187119722366333,0.5502834320068359,0.11279292404651642,0.024185720831155777,6.551358699798584,0.5502834242924286,0.4088652088539675,0.6764428595532184,0.5911347911460325,0.7187119991285726,0.375,0.0,0.625,nan
metadata_order,4,sub-51,0,tent_det,ses-1,1,70,False,32,415934156,EEGTTA-PHASE1|v1|metadata_order|tent_det|sub-51|0|4,31008736,True,False,0.571316659450531,0.40457600355148315,0.28125,0.7137203216552734,0.571316659450531,0.15172120928764343,0.029532890766859055,6.552651882171631,0.5713166567234129,0.4045760277658701,0.6748235162549507,0.5954239722341299,0.7137203011661768,0.28125,0.0,0.71875,nan
